Levy,Manufacturer,Model,Prod. year,Leather interior,Engine volume,Mileage,Cylinders,Doors,Color,Airbags,Wheel__Right-hand drive,Drive wheels_4x4,Drive wheels_Front,Drive wheels_Rear,Gear_box_type_Automatic,Gear_box_type_Manual,Gear_box_type_Tiptronic,Gear_box_type_Variator,fuel_type__CNG,fuel_type__Diesel,fuel_type__Hybrid,fuel_type__Hydrogen,fuel_type__LPG,fuel_type__Petrol,fuel_type__Plug-in Hybrid,category__Coupe,category__Goods wagon,category__Hatchback,category__Jeep,category__Limousine,category__Microbus,category__Minivan,category__Pickup,category__Sedan,category__Universal
1185,LEXUS,IS 250,2009,1,2.5,115450,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
583,HYUNDAI,Elantra,2011,1,1.6,51211,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,VOLKSWAGEN,Jetta,2017,1,1.4,50000,4.0,2,White,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,KIA,Forte,2012,0,2.4,92800,4.0,2,Black,10,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
934,SUBARU,Forester,2015,1,2.5,93170,4.0,2,Red,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,SUBARU,Forester,2002,1,2.0,190000,4.0,2,White,6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
308,TOYOTA,Prius,2014,1,1.8,263392,4.0,2,Red,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
790,CHEVROLET,Lacetti,2009,1,1.6,119806,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
697,HYUNDAI,Elantra,2015,1,1.8,154045,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1307,CADILLAC,ATS,2015,1,3.6,84800,6.0,1,Silver,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,TOYOTA,RAV 4,2002,1,2.0,200000,4.0,2,White,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,HYUNDAI,H1,2007,1,2.4,84000,4.0,2,White,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,HONDA,FIT,2005,0,1.3,0,4.0,2,Silver,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
690,LEXUS,RX 450,2016,1,3.5,0,6.0,2,Grey,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
642,KIA,Optima,2012,1,2.0,95000,4.0,2,White,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,HONDA,FIT,2012,1,1.5,125000,4.0,2,Black,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
889,KIA,Sorento,2016,1,2.0,21683,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
562,BUICK,Encore,2015,1,1.4,58000,4.0,2,White,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,TOYOTA,Camry,2012,1,2.5,145600,6.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
640,HYUNDAI,Santa FE,2013,1,2.0,201373,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1750,LEXUS,RX 400,2008,1,3.3,224629,6.0,2,Silver,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
765,HYUNDAI,Sonata,2015,1,2.0,176247,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
502,TOYOTA,Aqua,2013,1,1.5,69000,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
765,HYUNDAI,Sonata,2015,1,2.0,51865,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,MERCEDES-BENZ,E 200,2008,1,2.2,0,4.0,2,White,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1325,TOYOTA,RAV 4,2019,0,2.5,2565,4.0,2,White,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
642,BMW,528,2012,1,2.0,184000,4.0,2,Blue,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,LEXUS,GX 470,2004,1,4.7,170000,8.0,2,Black,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,FORD,Mustang,2010,0,3.7,160000,6.0,1,Black,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
394,TOYOTA,Camry,2014,1,2.5,102397,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,KIA,Ceed,2008,0,1.6,22222,4.0,2,Red,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
707,HYUNDAI,Genesis,2011,1,2.0,117492,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1360,LEXUS,GX 470,2013,1,4.6,154115,8.0,2,Black,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1051,KIA,Optima,2016,0,2.4,74500,4.0,2,Carnelian red,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
770,HYUNDAI,Tucson,2016,1,1.7,98841,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1090,CHEVROLET,Captiva,2008,1,2.0,62558,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1058,TOYOTA,Highlander,2012,1,3.5,285186,6.0,2,Grey,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
836,HYUNDAI,Sonata,2010,1,2.0,185120,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1273,LEXUS,ES 350,2015,1,3.5,136149,6.0,2,Red,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
697,KIA,Forte,2015,0,1.8,72000,4.0,2,White,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1148,VOLKSWAGEN,Polo,2011,0,1.2,81000,4.0,2,Black,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
640,VOLKSWAGEN,Jetta TDI,2013,1,2.0,82000,4.0,2,Red,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,MERCEDES-BENZ,C 250,2012,1,1.8,105000,4.0,2,Sky blue,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
531,HYUNDAI,Elantra,2012,1,1.6,88288,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
419,NISSAN,March,2013,1,1.2,187175,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
836,HYUNDAI,Tucson,2010,1,2.0,50132,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
891,HYUNDAI,Sonata,2016,1,2.0,305511,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1172,MERCEDES-BENZ,ML 350,2011,1,3.5,220323,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
781,FORD,Fusion,2012,0,2.5,256000,4.0,2,White,8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1079,TOYOTA,CHR,2018,1,2.0,38712,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,MERCEDES-BENZ,C 300,2018,1,2.0,10000,4.0,2,White,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
481,HYUNDAI,Sonata,2017,1,2.0,107387,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1604,MERCEDES-BENZ,E 350,2014,1,5.5,101424,8.0,2,Grey,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2455,LEXUS,GX 470,2008,1,4.7,280354,8.0,2,White,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,TOYOTA,Vitz,2005,0,1.5,135000,4.0,2,Grey,10,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
531,CHEVROLET,Aveo,2012,1,1.6,50000,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
919,BMW,535,2012,1,3.0,204318,6.0,2,Black,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
919,BMW,X5,2012,1,3.0,273962,6.0,2,White,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,NISSAN,X-Terra,2005,0,4.0,313600,6.0,2,Black,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
891,HYUNDAI,Santa FE,2016,1,2.0,145339,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1047,HYUNDAI,Elantra,2007,1,1.6,151382,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
919,BMW,X5,2012,1,3.0,296395,6.0,2,Grey,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1172,MERCEDES-BENZ,E 350,2011,1,3.5,170429,6.0,1,Silver,12,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,HONDA,Insight,2009,0,1.3,244800,4.0,2,Silver,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
891,CHEVROLET,Captiva,2016,1,2.0,48774,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
833,CHEVROLET,Captiva,2010,1,2.0,62147,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1514,MERCEDES-BENZ,GL 450,2011,1,4.6,217485,8.0,2,Silver,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
586,CHEVROLET,Cruze,2012,1,1.8,130000,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
707,HYUNDAI,Sonata,2011,1,2.0,64666,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
528,FORD,Fiesta,2014,1,1.6,91125,4.0,2,Grey,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,NISSAN,Tiida,2005,1,1.5,0,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4508,BMW,320 M,2001,0,1.9,183000,4.0,2,Black,6,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
585,HYUNDAI,Elantra,2013,1,1.8,168341,4.0,2,Blue,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
642,VOLKSWAGEN,Tiguan,2012,1,2.0,307072,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1935,LEXUS,GX 460,2016,1,4.6,155976,8.0,2,White,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
607,TOYOTA,Camry,2019,1,2.5,56834,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,NISSAN,X-Terra,2002,0,3.3,94000,6.0,2,Silver,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1017,MERCEDES-BENZ,E 300,2017,1,2.0,50930,4.0,2,Black,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
531,HYUNDAI,Elantra,2012,1,1.6,120334,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
779,VOLKSWAGEN,Passat,2013,1,2.5,138355,5.0,2,Grey,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1111,MAZDA,CX-9,2013,1,3.7,55858,6.0,2,Grey,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
934,HYUNDAI,H1,2015,1,2.5,40593,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,OPEL,Astra,1998,0,1.6,30000,4.0,2,Carnelian red,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
833,CHEVROLET,Captiva,2015,1,2.2,69320,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
650,FIAT,500,2016,1,1.4,77600,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,SUZUKI,Vitara GL+,2019,0,1.0,4800,3.0,2,Golden,10,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,MITSUBISHI,L 200,2006,0,2.5,50000,4.0,2,Black,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1277,JEEP,Renegade,2018,1,2.4,80285,4.0,2,Blue,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,TOYOTA,Camry,2008,1,2.4,150000,6.0,2,Black,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1399,MERCEDES-BENZ,E 350,2010,1,3.5,189530,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,MERCEDES-BENZ,G 55 AMG,2020,1,1.8,1212,12.0,3,Purple,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
707,HYUNDAI,Tucson,2011,1,2.0,106360,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
779,TOYOTA,Camry,2013,1,2.5,225510,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
753,HYUNDAI,Sonata,2012,1,2.4,82000,4.0,2,Black,14,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
425,KIA,Picanto,2015,1,1.0,22831,3.0,2,Beige,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
893,KIA,Ceed,2008,0,1.6,78000,4.0,2,Grey,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,OPEL,Astra,2008,1,1.9,140000,4.0,1,Red,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,MERCEDES-BENZ,G 320,1994,1,3.2,200000,6.0,2,Black,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,DAIHATSU,Terios,2002,0,1.3,10000,4.0,2,Green,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
836,HYUNDAI,Tucson,2010,1,2.0,149800,4.0,2,Blue,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
382,CHEVROLET,Volt,2017,1,1.5,52062,4.0,2,Blue,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
779,TOYOTA,Camry,2013,0,2.5,10000,6.0,2,White,15,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
475,CHEVROLET,Cruze,2012,0,1.4,95000,4.0,2,Silver,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,OPEL,Vectra,1998,0,1.6,3500,4.0,2,Blue,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,TOYOTA,Prius,2011,1,1.8,135000,4.0,2,Silver,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
890,CHEVROLET,Orlando,2016,1,2.0,29703,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,BMW,X5,2004,1,3.0,255000,6.0,2,Silver,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1399,MERCEDES-BENZ,E 350,2010,1,3.5,229904,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1357,OPEL,Astra,2004,0,1.6,171000,4.0,2,White,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
730,HYUNDAI,Elantra,2016,1,1.6,31780,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1076,HYUNDAI,Elantra,2020,1,2.0,25038,4.0,2,Grey,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
456,LEXUS,ES 350,2015,1,2.5,267264,4.0,2,Grey,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
765,BMW,428,2015,1,2.0,90000,4.0,1,White,12,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,TOYOTA,Prius 1.5I,2008,1,1.5,145000,4.0,2,Grey,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,KIA,Sportage,2016,1,2.0,27000,4.0,2,Black,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
966,DAEWOO,Lacetti,2009,1,2.0,39031,4.0,2,Blue,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FORD,Transit,2002,0,2.0,205000,4.0,2,White,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,TOYOTA,Prius C,2014,0,1.5,80000,4.0,2,Grey,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
891,BMW,328,2016,1,2.0,32000,4.0,2,White,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3811,OPEL,Astra,2000,0,1.6,135000,4.0,2,Silver,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,FORD,Transit,2005,0,2.9,231000,4.0,1,White,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
831,HYUNDAI,Tucson,2017,1,1.6,43420,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
707,HYUNDAI,Tucson,2011,1,2.0,40973,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,FORD,Fusion,2010,1,2.5,185000,4.0,2,Grey,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779,TOYOTA,Camry,2013,1,2.5,190549,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
966,CHEVROLET,Lacetti,2009,1,2.0,186836,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
394,TOYOTA,Camry XLE,2014,1,2.5,103677,6.0,2,Blue,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,OPEL,Combo,2008,0,1.6,205000,4.0,2,Silver,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779,TOYOTA,Camry,2013,1,2.5,171258,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,NISSAN,Juke,2013,1,1.6,147200,4.0,2,Silver,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,MITSUBISHI,Montero,2003,1,3.8,101000,6.0,2,White,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
474,CHEVROLET,Volt,2013,1,1.4,196590,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FORD,Transit,1996,0,2.5,210000,4.0,2,White,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
639,HYUNDAI,Sonata,2014,1,2.0,291437,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
639,FORD,Focus,2014,0,2.0,87000,4.0,2,Golden,16,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1017,FORD,Escape,2017,1,2.0,110702,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1099,SSANGYONG,REXTON,2010,1,2.7,194159,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,FORD,Mustang,2012,0,3.7,92000,6.0,1,Blue,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,TOYOTA,Prius C,2012,0,1.5,68000,4.0,2,Grey,9,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
639,MITSUBISHI,Outlander სპორტ,2014,0,2.0,82000,4.0,2,White,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1031,MAZDA,Demio,2013,0,1.2,129000,4.0,2,Grey,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
640,HYUNDAI,Tucson,2013,1,2.0,101042,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,KIA,Optima,2012,1,2.4,126994,4.0,2,Grey,12,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
707,SSANGYONG,Actyon,2011,1,2.0,102000,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
694,CHEVROLET,Captiva,2014,1,2.2,93576,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
765,HYUNDAI,Tucson,2015,1,2.0,89423,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
934,MAZDA,1000,2015,1,2.5,142800,4.0,2,Grey,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1282,KIA,Sportage,2007,1,2.0,78880,4.0,2,Blue,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
738,FIAT,500,2017,1,1.4,70941,4.0,2,Green,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,LEXUS,CT 200h,2013,1,1.8,153600,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1077,HYUNDAI,Tucson,2019,1,2.0,6109,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
777,HYUNDAI,H1,2014,1,2.5,132023,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
640,AUDI,A4,2013,1,2.0,176000,4.0,2,Grey,10,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,FORD,C-MAX,2013,0,2.0,72000,4.0,2,Grey,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,MERCEDES-BENZ,Sprinter,2008,1,2.3,12000,4.0,1,White,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,TOYOTA,Prius,2010,0,1.8,162000,4.0,2,Black,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
640,BMW,X1,2013,1,2.0,108000,12.0,2,Black,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
